assists,bonus,clean_sheets,goals_conceded,goals_scored,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,total_points,yellow_cards,player_name_id_x,position,date,shots,xG,xA,key_passes,npg,npxG,xGChain,xGBuildup,team_name,conceded,h_a,xG_team,xGA,npxG_team,npxGA,scored,missed,pts,npxGD,conceded_team,rolling_team_pts,diff_team_xG,diff_team_xGA,diff_team_scored,diff_team_missed,diff_team_conceded,diff_team_pts,attack_overall,defence_overall,attack_difficulty,defence_difficulty,opposition_attack_difficulty,opposition_defence_difficulty
0.0,0.0,1.0,0.0,0.0,65.0,Watford,0.0,0.0,0.0,0.0,23,0.0,3.0,0.0,Aaron_Lennon_575,mid,2022-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burnley,0.0,h,0.765905,0.933965,0.765905,0.933965,0.0,0.0,1.0,-0.1680600000000001,0.0,0.6,0.03226119999999999,-0.1544249999999998,0.0,-0.19999999999999996,-0.19999999999999996,0.19999999999999996,-0.0929781999999999,2.6274936,2,4,1.0,2.0
0.0,0.0,0.0,0.0,0.0,21.0,Manchester United,0.0,0.0,0.0,0.0,24,0.0,1.0,0.0,Aaron_Lennon_575,mid,2022-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burnley,1.0,h,0.772721,1.83387,0.772721,1.83387,1.0,1.0,1.0,-1.061149,1.0,0.6,0.04494219999999993,0.1670113999999998,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.0,-0.04803599999999997,2.9945049999999998,1,3,4.0,4.0
0.0,0.0,0.0,1.0,0.0,90.0,Liverpool,0.0,0.0,0.0,0.0,25,0.0,2.0,0.0,Aaron_Lennon_575,mid,2022-02-13,0.0,0.0,0.0752584189176559,2.0,0.0,0.0,0.0921094566583633,0.0168510377407073,Burnley,1.0,h,1.16081,1.95722,1.16081,1.95722,0.0,1.0,0.0,-0.7964100000000001,1.0,0.6,0.05781439999999993,0.029891999999999808,-0.19999999999999996,-0.3999999999999999,-0.3999999999999999,0.0,0.2097783999999998,2.6243969999999996,1,3,5.0,5.0
0.0,1.0,1.0,0.0,1.0,90.0,Brighton,0.0,0.0,0.0,0.0,26,0.0,8.0,1.0,Aaron_Lennon_575,mid,2022-02-19,1.0,0.3380376994609833,0.0,0.0,1.0,0.3380376994609833,0.4944965839385986,0.1564588695764541,Burnley,0.0,a,0.821228,0.44587,0.821228,0.44587,3.0,0.0,3.0,0.3753579999999999,0.0,1.2,-0.027852999999999906,-0.31919799999999965,0.4,-0.6,-0.6,0.6,1.1819254,1.705199,3,4,2.0,3.0
0.0,0.0,1.0,0.0,0.0,90.0,Tottenham,0.0,0.0,0.0,0.0,26,0.0,3.0,0.0,Aaron_Lennon_575,mid,2022-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0225238278508186,0.0225238278508186,Burnley,0.0,h,1.55576,0.691655,1.55576,0.691655,1.0,0.0,3.0,0.864105,0.0,1.6,0.23335939999999988,-0.13268299999999988,0.19999999999999996,0.0,0.0,0.40000000000000013,1.6152848,1.5725160000000002,4,5,3.0,1.0
1.0,0.0,0.0,1.0,0.0,90.0,Crystal Palace,0.0,0.0,0.0,0.0,27,0.0,5.0,0.0,Aaron_Lennon_575,mid,2022-02-26,1.0,0.0237530227750539,0.0,0.0,0.0,0.0237530227750539,0.0,0.0,Burnley,1.0,a,0.255988,1.03765,0.255988,1.03765,1.0,1.0,1.0,-0.781662,1.0,1.6,-0.10198339999999995,0.020736999999999783,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.0,1.5133014,1.793253,4,5,4.0,4.0
0.0,0.0,0.0,2.0,0.0,90.0,Leicester,0.0,0.0,0.0,0.0,27,0.0,2.0,0.0,Aaron_Lennon_575,mid,2022-03-01,1.0,0.067273810505867,0.0,0.0,0.0,0.067273810505867,0.1565589904785156,0.0892851874232292,Burnley,2.0,h,1.04214,1.79558,1.04214,1.79558,0.0,2.0,0.0,-0.7534399999999999,2.0,1.4,0.05388380000000015,-0.007657999999999943,-0.19999999999999996,0.20000000000000007,0.20000000000000007,-0.20000000000000018,1.1671852,1.985595,3,4,3.0,3.0
0.0,0.0,0.0,4.0,0.0,90.0,Chelsea,0.0,0.0,0.0,0.0,28,0.0,2.0,0.0,Aaron_Lennon_575,mid,2022-03-05,0.0,0.0,0.1329596936702728,1.0,0.0,0.0,0.1329596936702728,0.1329596936702728,Burnley,4.0,h,0.849232,2.2868,0.849232,2.2868,0.0,4.0,0.0,-1.437568,4.0,1.4,-0.062315599999999916,0.06591600000000009,0.0,0.5999999999999999,0.5999999999999999,0.0,0.5048696000000001,2.651511,2,3,4.0,5.0
0.0,0.0,0.0,2.0,0.0,90.0,Brentford,0.0,0.0,0.0,0.0,29,0.0,2.0,0.0,Aaron_Lennon_575,mid,2022-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.2728976011276245,0.2728976011276245,Burnley,2.0,a,0.825311,1.82002,0.825311,1.05885,0.0,2.0,0.0,-0.233539,2.0,0.8,0.0008165999999999451,0.2748299999999999,-0.6,0.40000000000000013,0.40000000000000013,-0.5999999999999999,-0.4943137999999998,3.326341,2,2,3.0,3.0
0.0,0.0,0.0,2.0,0.0,90.0,Manchester City,0.0,0.0,0.0,0.0,31,0.0,2.0,0.0,Aaron_Lennon_575,mid,2022-04-02,0.0,0.0,0.0117802647873759,1.0,0.0,0.0,0.0117802647873759,0.0,Burnley,2.0,h,0.0591223,1.62008,0.0591223,1.62008,0.0,2.0,0.0,-1.5609577,2.0,0.2,-0.29932754000000006,0.18568499999999988,-0.2,0.40000000000000013,0.40000000000000013,-0.6000000000000001,-1.39364134,3.912026,1,1,5.0,5.0
0.0,0.0,0.0,2.0,0.0,84.0,Everton,0.0,0.0,0.0,0.0,31,0.0,2.0,0.0,Aaron_Lennon_575,mid,2022-04-06,0.0,0.0,0.0616307519376277,2.0,0.0,0.0,0.0616307519376277,0.0,Burnley,2.0,h,2.24439,2.31574,2.24439,0.793435,3.0,2.0,3.0,1.450955,2.0,0.6,0.39768040000000016,0.2556180000000001,0.39999999999999997,0.19999999999999973,0.19999999999999973,0.39999999999999997,-0.7959609399999996,4.367644,1,1,1.0,2.0
0.0,0.0,0.0,1.0,0.0,63.0,Norwich,0.0,0.0,0.0,0.0,32,0.0,2.0,0.0,Aaron_Lennon_575,mid,2022-04-10,0.0,0.0,0.055791825056076,1.0,0.0,0.0,0.055791825056076,0.0,Burnley,2.0,a,1.44652,1.6723,1.44652,1.6723,0.0,2.0,0.0,-0.2257799999999998,2.0,0.6,0.08087599999999995,-0.024656000000000233,0.0,0.0,0.0,0.0,-0.7150849399999997,4.342988,1,1,2.0,1.0
0.0,0.0,0.0,0.0,0.0,24.0,Southampton,0.0,0.0,0.0,0.0,33,0.0,1.0,0.0,Aaron_Lennon_575,mid,2022-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burnley,0.0,h,2.14743,1.31837,2.14743,1.31837,2.0,0.0,3.0,0.8290599999999999,0.0,1.4,0.2644237999999999,-0.10033000000000003,0.3999999999999999,-0.40000000000000013,-0.40000000000000013,0.5999999999999999,1.3557664600000003,3.343648,4,2,1.0,1.0
0.0,0.0,0.0,0.0,0.0,19.0,Wolverhampton Wanderers,0.0,0.0,0.0,0.0,34,0.0,1.0,0.0,Aaron_Lennon_575,mid,2022-04-24,2.0,0.255230188369751,0.0278855580836534,1.0,0.0,0.255230188369751,0.255230188369751,0.0,Burnley,0.0,h,1.27298,0.592902,1.27298,0.592902,1.0,0.0,3.0,0.680078,0.0,2.0,0.2427715399999999,-0.20543559999999994,0.19999999999999996,-0.3999999999999999,-0.3999999999999999,0.6000000000000001,2.198538,2.7382124,4,3,2.0,3.0
0.0,0.0,0.0,1.0,0.0,88.0,Watford,0.0,0.0,0.0,0.0,35,0.0,2.0,0.0,Aaron_Lennon_575,mid,2022-04-30,1.0,0.0603941865265369,0.0602079443633556,1.0,0.0,0.0603941865265369,0.6165835857391357,0.5561893582344055,Burnley,1.0,a,1.37022,0.785742,1.37022,0.785742,2.0,1.0,3.0,0.5844779999999999,1.0,2.0,-0.17483399999999993,-0.30599960000000026,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,0.0,2.0237040000000004,2.2322128,4,4,1.0,1.0
0.0,0.0,0.0,3.0,0.0,65.0,Aston Villa,0.0,0.0,0.0,0.0,36,0.0,2.0,0.0,Aaron_Lennon_575,mid,2022-05-07,1.0,0.0274891443550586,0.0,0.0,0.0,0.0274891443550586,0.0733622014522552,0.0458730608224868,Burnley,3.0,h,1.31028,1.81256,1.31028,1.81256,1.0,3.0,0.0,-0.5022800000000001,3.0,2.0,-0.02724799999999994,0.028052000000000188,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.0,1.9964560000000002,2.4602648,4,3,3.0,3.0
0.0,0.0,0.0,0.0,0.0,12.0,Tottenham,0.0,0.0,0.0,0.0,37,0.0,1.0,0.0,Aaron_Lennon_575,mid,2022-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burnley,1.0,a,0.629888,2.39449,0.629888,1.63332,0.0,1.0,0.0,-1.003432,1.0,1.8,-0.2502964000000001,-0.07945200000000008,-0.19999999999999996,0.0,0.0,-0.19999999999999996,1.5461596000000002,2.3808128,3,4,5.0,5.0
0.0,0.0,0.0,0.0,0.0,11.0,Aston Villa,0.0,0.0,0.0,0.0,37,0.0,1.0,0.0,Aaron_Lennon_575,mid,2022-05-19,1.0,0.0331737585365772,0.0,0.0,0.0,0.0331737585365772,0.0,0.0,Burnley,1.0,a,1.63117,0.996403,0.870001,0.996403,1.0,1.0,1.0,-0.126402,1.0,1.4,-0.1032519999999999,-0.06439339999999993,-0.19999999999999996,0.19999999999999996,0.19999999999999996,-0.40000000000000013,1.0429076000000002,2.5164194,2,3,4.0,4.0
0.0,0.0,0.0,0.0,0.0,17.0,Newcastle United,0.0,0.0,0.0,0.0,38,0.0,1.0,0.0,Aaron_Lennon_575,mid,2022-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.6712226867675781,0.6712226867675781,Burnley,2.0,h,1.49164,1.74291,1.49164,0.981739,1.0,2.0,0.0,0.509901,2.0,0.8,0.043732000000000104,0.23000160000000003,0.0,0.40000000000000013,0.40000000000000013,-0.5999999999999999,0.6866395999999999,3.146421,2,3,3.0,3.0
0.0,0.0,1.0,0.0,0.0,90.0,Norwich,0.0,0.0,0.0,0.0,4,1.0,6.0,0.0,Aaron_Ramsdale_559,gk,2021-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0184369329363107,0.0184369329363107,Arsenal,0.0,h,2.68515,0.577292,2.68515,0.577292,1.0,0.0,3.0,2.107858,0.0,,,,,,,,,,,,,
0.0,2.0,1.0,0.0,0.0,90.0,Burnley,0.0,0.0,0.0,0.0,5,3.0,9.0,0.0,Aaron_Ramsdale_559,gk,2021-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.1473787724971771,0.1473787724971771,Arsenal,0.0,a,1.09928,0.775574,1.09928,0.775574,1.0,0.0,3.0,0.323706,0.0,1.2,,,,,,,-0.28896319999999975,4.0710192,1,1,2.0,2.0
0.0,0.0,0.0,1.0,0.0,90.0,Tottenham,0.0,0.0,0.0,0.0,6,3.0,3.0,0.0,Aaron_Ramsdale_559,gk,2021-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0504952669143676,0.0504952669143676,Arsenal,1.0,h,1.44499,0.980166,1.44499,0.980166,3.0,1.0,3.0,0.464824,1.0,1.8,0.08422799999999997,-0.18160279999999984,0.6,-0.19999999999999996,-0.19999999999999996,0.6000000000000001,0.5952648000000003,3.6894164000000003,2,1,1.0,2.0
0.0,0.0,1.0,0.0,0.0,90.0,Brighton,0.0,0.0,0.0,0.0,7,2.0,6.0,0.0,Aaron_Ramsdale_559,gk,2021-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0558524876832962,0.0558524876832962,Arsenal,0.0,a,0.36431,1.11551,0.36431,1.11551,0.0,0.0,1.0,-0.7512,0.0,2.0,-0.053157800000000144,-0.5051620000000001,0.0,-0.40000000000000013,-0.40000000000000013,0.19999999999999996,0.9421070000000002,2.7842544,3,3,2.0,5.0
0.0,0.0,0.0,2.0,0.0,90.0,Crystal Palace,0.0,0.0,0.0,0.0,8,4.0,2.0,0.0,Aaron_Ramsdale_559,gk,2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.116495706140995,0.116495706140995,Arsenal,2.0,h,1.7436,0.492239,1.7436,0.492239,2.0,2.0,1.0,1.2513610000000002,2.0,2.2,0.32535899999999995,-0.7960982000000001,0.3999999999999999,-0.6,-0.6,0.20000000000000018,2.2674659999999998,1.3881562,5,5,3.0,3.0
0.0,0.0,0.0,1.0,0.0,90.0,Aston Villa,0.0,0.0,0.0,0.0,9,3.0,3.0,0.0,Aaron_Ramsdale_559,gk,2021-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0705933943390846,0.0705933943390846,Arsenal,1.0,h,3.4984,1.41088,2.62648,1.41088,3.0,1.0,3.0,1.2156,1.0,2.2,0.16264999999999996,0.16671760000000002,0.40000000000000013,0.20000000000000007,0.20000000000000007,0.0,2.630116,1.7548738,5,5,3.0,1.0
0.0,2.0,1.0,0.0,0.0,90.0,Leicester,0.0,0.0,0.0,0.0,10,8.0,10.0,0.0,Aaron_Ramsdale_559,gk,2021-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0332117415964603,0.0332117415964603,Arsenal,0.0,a,1.10288,1.98801,1.10288,1.98801,2.0,0.0,3.0,-0.88513,0.0,2.2,0.0007200000000000539,0.24248720000000012,0.19999999999999996,0.0,0.0,0.0,2.8308359999999997,1.9973610000000002,5,5,4.0,3.0
0.0,1.0,1.0,0.0,0.0,90.0,Watford,0.0,0.0,0.0,0.0,11,1.0,7.0,0.0,Aaron_Ramsdale_559,gk,2021-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal,0.0,h,1.49208,0.491659,0.730909,0.491659,1.0,0.0,3.0,0.23925,0.0,2.2,0.009418000000000148,-0.09770140000000005,-0.3999999999999999,-0.20000000000000007,-0.20000000000000007,0.0,2.640254,1.6996596,4,5,2.0,1.0
0.0,0.0,0.0,4.0,0.0,90.0,Liverpool,0.0,0.0,0.0,0.0,12,5.0,1.0,0.0,Aaron_Ramsdale_559,gk,2021-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0809720233082771,0.0809720233082771,Arsenal,4.0,a,0.268025,3.97374,0.268025,3.97374,0.0,4.0,0.0,-3.705715,4.0,2.0,-0.019256999999999858,0.5716459999999997,0.0,0.7999999999999999,0.7999999999999999,-0.20000000000000018,1.8209970000000006,3.0713055999999996,4,3,5.0,4.0
0.0,0.0,1.0,0.0,0.0,90.0,Newcastle United,0.0,0.0,0.0,0.0,13,5.0,7.0,0.0,Aaron_Ramsdale_559,gk,2021-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0380198992788791,0.0380198992788791,Arsenal,0.0,h,2.84493,0.185383,2.84493,0.185383,2.0,0.0,3.0,2.6595470000000003,0.0,2.4,0.22026599999999985,-0.06137119999999996,0.0,-0.3999999999999999,-0.3999999999999999,0.3999999999999999,2.441263,2.6099343999999998,5,3,1.0,1.0
0.0,0.0,0.0,3.0,0.0,90.0,Manchester United,0.0,0.0,0.0,0.0,14,7.0,3.0,0.0,Aaron_Ramsdale_559,gk,2021-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0463460125029087,0.0463460125029087,Arsenal,3.0,a,1.16638,1.85597,1.16638,1.0948,2.0,3.0,0.0,0.0715799999999999,3.0,1.8,-0.4664039999999998,0.08901800000000026,-0.20000000000000018,0.3999999999999999,0.3999999999999999,-0.5999999999999999,1.3748590000000003,3.0989524,4,2,3.0,2.0
0.0,0.0,0.0,2.0,0.0,90.0,Everton,0.0,0.0,0.0,0.0,15,3.0,2.0,0.0,Aaron_Ramsdale_559,gk,2021-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.3245296478271484,0.3245296478271484,Arsenal,2.0,a,1.05723,1.06108,1.05723,1.06108,1.0,2.0,0.0,-0.0038500000000001,2.0,1.2,-0.009130000000000082,-0.18538600000000005,-0.19999999999999996,0.40000000000000013,0.40000000000000013,-0.6000000000000001,0.7657290000000001,3.3135664,2,2,1.0,1.0
0.0,3.0,1.0,0.0,0.0,90.0,Southampton,0.0,0.0,0.0,0.0,16,6.0,11.0,0.0,Aaron_Ramsdale_559,gk,2021-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.360835999250412,0.360835999250412,Arsenal,0.0,h,2.08429,0.502215,2.08429,0.502215,3.0,0.0,3.0,1.582075,0.0,1.2,0.11844199999999994,0.0021111999999998687,0.40000000000000013,0.0,0.0,0.0,1.2841710000000004,3.3156776,4,2,1.0,1.0
0.0,0.0,1.0,0.0,0.0,90.0,West Ham,0.0,0.0,0.0,0.0,17,1.0,5.0,1.0,Aaron_Ramsdale_559,gk,2021-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.1838010847568512,0.1838010847568512,Arsenal,0.0,h,2.81482,0.338855,2.05365,0.338855,2.0,0.0,3.0,1.714795,0.0,1.8,0.5093590000000001,-0.7269769999999999,0.3999999999999999,-0.8,-0.8,0.6000000000000001,2.9935300000000002,1.7887005999999999,5,5,3.0,2.0
0.0,0.0,0.0,1.0,0.0,90.0,Leeds,0.0,0.0,0.0,0.0,18,1.0,2.0,0.0,Aaron_Ramsdale_559,gk,2021-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.1262088268995285,0.1262088268995285,Arsenal,1.0,a,3.69008,1.31408,3.69008,0.55291,4.0,1.0,3.0,3.13717,1.0,1.8,0.1690299999999998,0.22573940000000003,0.3999999999999999,0.19999999999999996,0.19999999999999996,0.0,3.3625599999999993,2.2144399999999997,4,3,1.0,1.0
0.0,0.0,1.0,0.0,0.0,90.0,Norwich,0.0,0.0,0.0,0.0,19,2.0,6.0,0.0,Aaron_Ramsdale_559,gk,2021-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.033889353275299,0.033889353275299,Arsenal,0.0,a,2.87539,0.154212,2.11422,0.154212,5.0,0.0,3.0,1.960008,0.0,2.4,0.34180199999999994,-0.3403516000000001,0.6000000000000001,-0.6,-0.6,0.5999999999999999,4.904362000000001,1.2740884,5,5,1.0,1.0
0.0,0.0,0.0,2.0,0.0,90.0,Manchester City,0.0,0.0,0.0,0.0,21,0.0,1.0,0.0,Aaron_Ramsdale_559,gk,2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal,2.0,h,0.836949,1.94623,0.836949,1.18506,1.0,2.0,0.0,-0.3481109999999999,2.0,2.4,-0.04405619999999999,0.17703000000000013,0.0,0.0,0.0,0.0,4.860305800000001,1.4511184,5,5,5.0,5.0
0.0,2.0,1.0,0.0,0.0,90.0,Burnley,0.0,0.0,0.0,0.0,23,1.0,8.0,0.0,Aaron_Ramsdale_559,gk,2022-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0269243270158767,0.0269243270158767,Arsenal,0.0,h,1.35507,0.388963,1.35507,0.388963,0.0,0.0,1.0,0.966107,0.0,2.0,-0.14584399999999986,-0.02265040000000007,-0.6000000000000001,0.0,0.0,-0.3999999999999999,4.114461800000001,1.428468,5,5,1.0,3.0
0.0,2.0,1.0,0.0,0.0,90.0,Wolverhampton Wanderers,0.0,0.0,0.0,0.0,24,4.0,9.0,0.0,Aaron_Ramsdale_559,gk,2022-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.1198199167847633,0.1198199167847633,Arsenal,0.0,a,1.45247,0.641359,1.45247,0.641359,1.0,0.0,3.0,0.8111109999999999,0.0,2.0,-0.2724700000000002,0.06050080000000002,-0.19999999999999973,0.0,0.0,0.0,3.6419918,1.4889687999999999,5,5,3.0,5.0
0.0,0.0,0.0,1.0,0.0,90.0,Brentford,0.0,0.0,0.0,0.0,26,1.0,2.0,0.0,Aaron_Ramsdale_559,gk,2022-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.1213821172714233,0.1213821172714233,Arsenal,1.0,h,1.52247,0.640726,1.52247,0.640726,2.0,1.0,3.0,0.881744,1.0,2.0,-0.43352199999999996,-0.13467079999999998,-0.40000000000000013,0.0,0.0,0.0,2.8084697999999997,1.354298,5,5,1.0,2.0
0.0,0.0,0.0,1.0,0.0,90.0,Wolverhampton Wanderers,0.0,0.0,0.0,0.0,26,1.0,2.0,0.0,Aaron_Ramsdale_559,gk,2022-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal,1.0,h,2.50961,1.10934,2.50961,1.10934,2.0,1.0,3.0,1.40027,1.0,2.0,-0.07315599999999978,0.19102560000000002,-0.6000000000000001,0.20000000000000007,0.20000000000000007,0.0,1.9353138,1.7453236,4,4,5.0,4.0
0.0,0.0,0.0,2.0,0.0,90.0,Watford,0.0,0.0,0.0,0.0,28,5.0,2.0,0.0,Aaron_Ramsdale_559,gk,2022-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal,2.0,a,1.00457,1.29603,1.00457,1.29603,3.0,2.0,3.0,-0.29146,2.0,2.6,0.033524200000000004,-0.13003999999999993,0.40000000000000013,0.0,0.0,0.6000000000000001,2.368838,1.6152836000000002,4,4,2.0,2.0
0.0,2.0,1.0,0.0,0.0,90.0,Leicester,0.0,0.0,0.0,0.0,29,3.0,9.0,0.0,Aaron_Ramsdale_559,gk,2022-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.273186594247818,0.273186594247818,Arsenal,0.0,h,2.93665,0.54911,2.17548,0.54911,2.0,0.0,3.0,1.62637,0.0,3.0,0.3163159999999998,0.032029399999999875,0.3999999999999999,0.0,0.0,0.3999999999999999,3.085154,1.647313,4,5,2.0,2.0
0.0,0.0,0.0,2.0,0.0,90.0,Liverpool,0.0,0.0,0.0,0.0,29,1.0,1.0,0.0,Aaron_Ramsdale_559,gk,2022-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0480995140969753,0.0480995140969753,Arsenal,2.0,h,0.534265,1.27681,0.534265,1.27681,0.0,2.0,0.0,-0.742545,2.0,2.4,-0.18364099999999972,0.12709020000000004,-0.19999999999999996,0.3999999999999999,0.3999999999999999,-0.6000000000000001,2.301513,2.1744032,4,3,5.0,5.0
0.0,0.0,0.0,3.0,0.0,90.0,Crystal Palace,0.0,0.0,0.0,0.0,31,2.0,1.0,0.0,Aaron_Ramsdale_559,gk,2022-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.3782545030117035,0.3782545030117035,Arsenal,3.0,a,1.05199,1.39707,1.05199,0.635906,0.0,3.0,0.0,0.416084,3.0,1.8,-0.2915240000000001,0.057545999999999986,-0.40000000000000013,0.3999999999999999,0.3999999999999999,-0.5999999999999999,1.1345390000000002,2.365679,3,4,5.0,5.0
0.0,0.0,0.0,2.0,0.0,90.0,Brighton,0.0,0.0,0.0,0.0,32,1.0,1.0,0.0,Aaron_Ramsdale_559,gk,2022-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.6976130604743958,0.6976130604743958,Arsenal,2.0,h,2.35153,0.596106,2.35153,0.596106,1.0,2.0,0.0,1.755424,2.0,1.2,0.26939199999999985,-0.13998480000000002,-0.3999999999999999,0.0,0.0,-0.6000000000000001,1.0039310000000001,2.2256942,3,4,2.0,2.0
0.0,0.0,0.0,1.0,0.0,90.0,Southampton,0.0,0.0,0.0,0.0,33,2.0,2.0,0.0,Aaron_Ramsdale_559,gk,2022-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0226622745394706,0.0226622745394706,Arsenal,1.0,a,1.35002,1.04007,1.35002,1.04007,0.0,1.0,0.0,0.3099499999999999,1.0,0.6,-0.3173259999999998,0.09819200000000006,-0.4,0.20000000000000018,0.20000000000000018,-0.6,0.08660500000000004,2.5238862,1,4,1.0,1.0
0.0,0.0,0.0,2.0,0.0,90.0,Chelsea,0.0,0.0,0.0,0.0,33,0.0,1.0,0.0,Aaron_Ramsdale_559,gk,2022-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.116346426308155,0.116346426308155,Arsenal,2.0,a,1.87331,0.593801,1.11214,0.593801,4.0,2.0,3.0,0.5183389999999999,2.0,1.2,0.26780899999999996,-0.1366018,0.7999999999999999,0.0,0.0,0.6,1.154414,2.3872844000000004,4,4,5.0,3.0
0.0,0.0,0.0,1.0,0.0,90.0,Manchester United,0.0,0.0,0.0,0.0,34,4.0,3.0,0.0,Aaron_Ramsdale_559,gk,2022-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal,1.0,h,2.54173,2.04244,1.78057,1.28127,3.0,1.0,3.0,0.4993000000000001,1.0,1.2,0.27930200000000016,0.34661299999999984,0.40000000000000013,0.19999999999999996,0.19999999999999996,0.0,1.6337160000000004,2.9338974,3,2,1.0,1.0
0.0,0.0,0.0,1.0,0.0,90.0,West Ham,0.0,0.0,0.0,0.0,35,2.0,2.0,0.0,Aaron_Ramsdale_559,gk,2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0188228376209735,0.0188228376209735,Arsenal,1.0,a,0.964564,0.451976,0.964564,0.451976,2.0,1.0,3.0,0.512588,1.0,1.8,-0.01748520000000009,-0.1890187999999997,0.3999999999999999,-0.40000000000000013,-0.40000000000000013,0.6000000000000001,2.4162308000000006,2.3448786000000004,4,3,2.0,2.0
0.0,0.0,0.0,1.0,0.0,90.0,Leeds,0.0,0.0,0.0,0.0,36,1.0,2.0,0.0,Aaron_Ramsdale_559,gk,2022-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal,1.0,h,2.7227,0.696785,2.7227,0.696785,2.0,1.0,3.0,2.0259150000000004,1.0,2.4,0.07423399999999991,0.020135799999999815,0.20000000000000018,-0.19999999999999996,-0.19999999999999996,0.5999999999999999,2.8904648,2.1650144,5,4,2.0,2.0
0.0,0.0,0.0,3.0,0.0,90.0,Tottenham,0.0,0.0,0.0,0.0,36,3.0,2.0,0.0,Aaron_Ramsdale_559,gk,2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.1469852775335312,0.1469852775335312,Arsenal,3.0,a,0.387446,3.42522,0.387446,2.66405,0.0,3.0,0.0,-2.276604,3.0,2.4,-0.1925148000000001,0.47702999999999984,0.0,0.40000000000000013,0.40000000000000013,0.0,2.29795,3.0420444,4,2,4.0,5.0
0.0,0.0,0.0,2.0,0.0,90.0,Newcastle United,0.0,0.0,0.0,0.0,37,3.0,2.0,0.0,Aaron_Ramsdale_559,gk,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal,2.0,a,0.492454,1.68299,0.492454,1.68299,0.0,2.0,0.0,-1.190536,2.0,1.8,-0.27617119999999984,0.21783779999999986,-0.8000000000000003,0.0,0.0,-0.5999999999999999,1.2217788,3.2598822,2,2,2.0,2.0
0.0,0.0,0.0,1.0,0.0,90.0,Everton,0.0,0.0,0.0,0.0,38,1.0,2.0,0.0,Aaron_Ramsdale_559,gk,2022-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.3386445641517639,0.3386445641517639,Arsenal,1.0,h,4.35597,1.08601,3.5948,1.08601,5.0,1.0,3.0,2.5087900000000003,1.0,1.8,0.36284800000000006,-0.19128599999999985,0.40000000000000013,0.0,0.0,0.0,1.9846268000000005,3.0685962,4,3,2.0,2.0
